날짜,SPX Index,SPXT Index,VOO US Equity,KBPMGO10 Index,148070 KS Equity
2018-10-18,3151700,6239170,289185.115,315.0202,120060
2018-10-19,3130640,6197640,287129.735,314.4695,119815
2018-10-22,3124340,6185330,286599.36,314.0727,119595
2018-10-23,3117120,6171350,285793.308,314.9101,119935
2018-10-24,3023940,5986870,277541.0922,315.022,120100
2018-10-25,3071900,6081820,281749.51,315.7566,120565
2018-10-26,3034660,6008090,278230.1016,316.2404,120785
2018-10-29,3012190,5963680,276556.7,318.436,121220
2018-10-30,3058250,6055410,280684.3242,316.9937,121070
2018-10-31,3096940,6132230,284130.6195,316.4609,120655
2018-11-01,3078590,6096050,282394.0854,316.3678,120685
2018-11-02,3049530,6039040,279759.7209,315.7665,120350
2018-11-05,3072880,6085450,281925.2814,316.042,120380
2018-11-06,3093960,6127670,283878.937,315.6461,120350
2018-11-07,3142890,6224660,288344.0672,316.6041,120630
2018-11-08,3142270,6226710,288520.1172,316.6128,120710
2018-11-09,3145430,6234050,288799.7536,317.2018,120880
2018-11-12,3104100,6152130,285119.3301,317.6014,121200
2018-11-13,3088120,6120670,283596.1557,317.6246,121080
2018-11-14,3064970,6076370,281676.1428,317.7935,121310
2018-11-15,3081600,6111320,283136.9035,317.077,121010
2018-11-16,3067410,6083620,281925.3198,317.3522,121045
2018-11-19,3029920,6009440,278497.1592,317.9104,121360
2018-11-20,2984250,5919310,274230.5643,317.7269,121310
2018-11-21,2988060,5927350,274660.808,317.5971,121210
2018-11-22,2988060,5927350,274660.808,317.7556,121290
2018-11-23,2982300,5916230,274161.0285,318.7575,121580
2018-11-26,3015170,5982150,277218.156,318.7354,121685
2018-11-27,3034790,6021140,278986.5579,319.1572,121810
2018-11-28,3085310,6121750,283737.5151,319.199,121800
2018-11-29,3066650,6086220,282059.9353,320.0685,122130
2018-11-30,3093460,6140490,284087.71,320.2192,122310
2018-12-03,3096470,6146470,284760.117,319.8727,122095
2018-12-04,2999120,5953570,276190.474,320.6569,122395
2018-12-05,2999120,5953570,276190.474,321.9765,122745
2018-12-06,3017630,5992200,277613.7464,323.2093,123500
2018-12-07,2962870,5884430,272603.065,322.9505,123455
2018-12-10,2981340,5921150,274146.9885,323.0765,123480
2018-12-11,2979750,5918290,274177.5834,322.9463,123405
2018-12-12,2979940,5918720,274223.238,322.3799,123175
2018-12-13,2984300,5928490,274589.3696,322.0318,123055
2018-12-14,2948060,5857220,271430.5882,322.6045,123190
2018-12-17,2878950,5720240,263736.484,322.5678,123375
2018-12-18,2872480,5707750,263019.2224,323.2922,123415
2018-12-19,2812830,5589760,257411.5342,324.3637,123910
2018-12-20,2770000,5504770,253321.4595,324.0921,124080
2018-12-21,2726330,5418000,249503.8656,323.0147,123675
2018-12-24,2648370,5263470,242263.4508,322.7392,123450
2018-12-25,2648370,5263470,242263.4508,322.7392,123450
2018-12-26,2784230,5533590,254932.6065,323.9188,123630
2018-12-27,2790900,5547350,255728.4285,323.8805,121385
2018-12-28,2772350,5511380,254020.728,323.3998,121370
2018-12-31,2791400,5549980,255895.7331,323.449,121370
2019-01-01,2791400,5549980,255895.7331,323.449,121370
2019-01-02,2810860,5588680,257554.3015,323.6799,121355
2019-01-03,2754150,5477370,252587.195,323.4643,121395
2019-01-04,2828350,5624950,259059.7037,323.3948,121105
2019-01-07,2847160,5662370,260909.9455,323.2006,121155
2019-01-08,2892660,5752980,265084.4304,322.914,121005
2019-01-09,2892730,5754950,265228.4106,323.1792,120830
2019-01-10,2901120,5771640,265907.88,323.6606,121205
2019-01-11,2902800,5775000,265977.6723,322.9564,121035
2019-01-14,2895980,5762100,265286.6172,323.7234,121130
2019-01-15,2935000,5839830,269122.7465,323.9679,121330
2019-01-16,2930900,5831820,268744.7604,323.5868,121265
2019-01-17,2963060,5896390,271658.8303,323.5249,121285
2019-01-18,3005240,5980510,275598.6792,322.7028,120980
2019-01-21,3005240,5980510,275598.6792,322.3959,120855
2019-01-22,2974650,5919870,273027.468,323.209,120990
2019-01-23,2976560,5923670,273008.2408,323.4413,121125
2019-01-24,2984010,5938690,273586.6406,323.327,121195
2019-01-25,2981360,5933620,273347.6592,323.0968,121005
2019-01-28,2959710,5890520,271393.1121,322.765,120870
2019-01-29,2950650,5872580,270621.4371,322.247,120730
2019-01-30,2997550,5966590,274995.578,322.0422,120545
2019-01-31,3011450,5995530,276198.8166,323.232,120840
2019-02-01,3029770,6032820,277864.9146,323.5085,121160
2019-02-04,3052240,6077660,280023.7986,323.5085,121160
2019-02-05,3060990,6095160,280752.399,323.5085,121160
2019-02-06,3060470,6094700,280982.6081,323.5085,121160
2019-02-07,3044770,6064320,279413.4661,323.4485,121190
2019-02-08,3043490,6063790,279467.681,324.1888,121405
2019-02-11,3053350,6083490,280320.3284,324.7663,121590
2019-02-12,3080220,6137450,282801.96,323.904,121370
2019-02-13,3096140,6169690,284261.4788,323.7535,121230
2019-02-14,3096500,6172550,284418.55,324.0439,121295
2019-02-15,3126630,6233060,287227.3206,324.4174,121540
2019-02-18,3126630,6233060,287227.3206,323.7563,121340
2019-02-19,3121250,6222810,286798.347,323.7372,121295
2019-02-20,3122760,6227020,287089.614,323.8696,121275
2019-02-21,3126650,6235320,287416.4916,323.4023,121120
2019-02-22,3133240,6248640,287903.5895,323.6657,121150
2019-02-25,3121160,6225430,286865.0875,323.4151,121150
2019-02-26,3121120,6225420,286876.416,323.8585,121125
2019-02-27,3123580,6231300,287113.6287,324.3137,121335
2019-02-28,3133500,6252940,288165.8138,324.168,121395
2019-03-01,3159340,6304850,290535.7355,324.168,121395
2019-03-04,3147890,6282150,289494.6376,323.3305,121020
2019-03-05,3144610,6275800,289182.1496,323.3534,120980
2019-03-06,3125390,6237750,287453.279,323.583,121090
2019-03-07,3114400,6217130,286466.4075,323.8813,121320
2019-03-08,3107270,6203490,285843.1818,324.7286,121585
2019-03-11,3151500,6291880,289888.8858,324.5141,121505
2019-03-12,3150790,6290740,289996.891,324.5481,121400
2019-03-13,3180500,6350500,292691.2464,324.9352,121705
2019-03-14,3191840,6375300,293887.535,324.7201,121620
2019-03-15,3204950,6401740,295062.2735,324.4413,121500
2019-03-18,3208980,6409870,295395.9372,324.3577,121415
2019-03-19,3200150,6392410,294711.8022,324.8215,121600
2019-03-20,3189770,6371950,293572.7399,324.6798,121610
2019-03-21,3226670,6446020,295476.0289,325.9899,122005
2019-03-22,3183930,6361130,291551.4218,326.042,122110
2019-03-25,3170600,6334980,290313.7146,327.0222,122570
2019-03-26,3200840,6395400,293093.7136,326.8316,122345
2019-03-27,3194700,6383230,292529.8064,328.3983,122915
2019-03-28,3201040,6396900,293199.2448,329.3109,123360
2019-03-29,3225010,6445080,295307.2074,328.7687,123310
2019-04-01,3253970,6503020,297945.297,327.9576,122930
2019-04-02,3263810,6522910,298942.9722,328.3773,122970
2019-04-03,3259760,6514830,298487.7706,327.525,122765
2019-04-04,3273580,6543950,299846.006,327.9522,122850
2019-04-05,3291240,6579320,301517.7776,327.4259,122660
2019-04-08,3311340,6619620,303304.5924,327.9755,123000
2019-04-09,3282590,6564140,300898.115,328.1985,122875
2019-04-10,3284960,6569440,301107.3338,328.2273,122905
2019-04-11,3297360,6594320,302175.3978,328.0944,122930
2019-04-12,3297000,6594260,302188.32,327.8263,122850
2019-04-15,3296320,6593040,302112.024,326.9126,122455
2019-04-16,3306200,6612790,303079.077,326.7696,122380
2019-04-17,3285830,6572720,301162.1608,326.5439,122180
2019-04-18,3303630,6608480,302884.5114,327.7713,122760
2019-04-19,3303630,6608480,302884.5114,327.3479,122700
2019-04-22,3318810,6639010,304265.248,326.8385,122340
2019-04-23,3354690,6711120,307489.839,327.1796,122485
2019-04-24,3389780,6781340,310775.1437,327.4684,122565
2019-04-25,3398160,6798100,311541.951,328.329,123040
2019-04-26,3406200,6814400,312248.09,328.3793,122975
2019-04-29,3414090,6830490,313030.5904,328.5775,123105
2019-04-30,3431450,6865400,314521.1485,329.063,123295
2019-05-01,3399130,6800800,311623.304,329.063,123295
2019-05-02,3405970,6814770,312296.5242,328.0376,122925
2019-05-03,3434910,6873340,314905.305,327.6987,122780
2019-05-06,3430960,6866030,314703.9102,327.6987,122780
2019-05-07,3383540,6771170,310449.5378,328.2287,122920
2019-05-08,3376120,6756510,309657.25,328.3603,122970
2019-05-09,3391550,6789770,311058.7047,328.8637,123150
2019-05-10,3395150,6799310,311683.916,328.4413,123095
2019-05-13,3344490,6698110,306906.0426,328.4133,123045
2019-05-14,3362210,6734350,308734.8767,328.6797,123095
2019-05-15,3385800,6782970,310925.556,328.877,123185
2019-05-16,3427020,6867520,314795.6466,329.7982,123565
2019-05-17,3416510,6847150,313761.1758,329.7447,123610
2019-05-20,3389560,6793250,311265.1962,329.2974,123345
2019-05-21,3416290,6847010,313713.2507,329.6562,123535
2019-05-22,3402670,6819850,312489.903,329.9014,123515
2019-05-23,3355930,6726860,308262.284,330.5181,123770
2019-05-24,3351340,6718670,307958.5803,330.6578,123995
2019-05-27,3351340,6718670,307958.5803,330.7183,123850
2019-05-28,3331760,6679450,305975.304,330.919,123900
2019-05-29,3325710,6667510,305430.05,332.2172,124430
2019-05-30,3316820,6650590,304820.153,332.0567,124500
2019-05-31,3275890,6569810,301001.2758,333.78,125075
2019-06-03,3242240,6502370,297849.5256,333.4579,124995
2019-06-04,3310100,6638820,304256.736,333.4558,125095
2019-06-05,3335280,6690140,306661.9775,334.3264,125460
2019-06-06,3353100,6727710,308413.1988,334.3264,125460
2019-06-07,3394330,6811090,312045.678,334.2418,125410
2019-06-10,3417720,6858040,314205.8366,333.6408,125220
2019-06-11,3406560,6836020,313231.2166,333.3913,124950
2019-06-12,3409560,6842130,313554.6696,335.171,125685
2019-06-13,3421850,6868850,314797.4272,334.5711,125705
2019-06-14,3427680,6881490,315367.9698,335.542,125810
2019-06-17,3428020,6882200,315389.718,334.8239,125645
2019-06-18,3427250,6880870,315397.2162,334.9659,125645
2019-06-19,3441780,6910060,316626.9498,335.561,125835
2019-06-20,3423720,6874440,314918.7662,336.7309,126345
2019-06-21,3420820,6869030,314678.1822,336.2521,126215
2019-06-24,3405590,6838460,313415.8356,336.4232,126280
2019-06-25,3369870,6766730,310005.738,335.6064,125990
2019-06-26,3363170,6753280,309472.1476,335.4886,125735
2019-06-27,3387410,6802970,309993.9804,334.9906,125745
2019-06-28,3408030,6844710,311810.275,335.7049,125940
2019-07-01,3451750,6932590,316072.8792,335.3079,125895
2019-07-02,3467420,6964320,317501.849,336.0717,125975
2019-07-03,3504870,7041210,320932.4544,337.6061,126475
2019-07-04,3504870,7041210,320932.4544,337.6888,126650
2019-07-05,3511580,7055440,321717.4916,337.2592,126660
2019-07-08,3511170,7054720,321627.11,337.4927,126565
2019-07-09,3521420,7077370,322568.6802,337.2476,126585
2019-07-10,3520240,7075080,322506.6073,336.627,126405
2019-07-11,3523210,7081090,322689.1344,337.0235,126505
2019-07-12,3549710,7135020,325210.6413,336.7163,126250
2019-07-15,3558710,7153120,326060.8698,336.3788,126180
2019-07-16,3544680,7125130,324822.1416,336.7068,126240
2019-07-17,3522360,7080380,322703.955,337.4245,126515
2019-07-18,3523060,7082500,322792.0134,339.0909,127255
2019-07-19,3495850,7028080,320563.398,339.4124,127500
2019-07-22,3512070,7060870,321918.5816,339.5199,127400
2019-07-23,3546000,7129220,325036.8765,339.2809,127410
2019-07-24,3557370,7152360,326053.7236,339.6103,127430
2019-07-25,3548360,7134270,325352.8494,340.8433,127735
2019-07-26,3579890,7197770,328168.278,340.6496,127855
2019-07-29,3578100,7194180,327942.2096,340.8769,128005
2019-07-30,3561400,7161330,326463.6474,340.9429,128055
2019-07-31,3526620,7091600,323130.1024,341.5805,128175
2019-08-01,3505110,7049030,321357.3246,340.8875,128085
2019-08-02,3531390,7102530,323757.4521,342.7248,128515
2019-08-05,3471120,6981680,318323.1672,345.1497,129555
2019-08-06,3498810,7037910,320819.0688,344.9541,129685
2019-08-07,3502970,7046460,321172.4646,345.1715,129655
2019-08-08,3545310,7133420,325294.0986,344.5891,129545
2019-08-09,3546600,7137150,325295.655,344.4124,129300
2019-08-12,3517080,7078980,322662.6672,344.3697,129365
2019-08-13,3533980,7113250,324447.249,345.9821,129845
2019-08-14,3460020,6966450,317389.8942,345.8649,129920
2019-08-15,3456730,6961150,317303.9349,345.8649,129920
2019-08-16,3487680,7024630,320216.0192,347.3327,130485
2019-08-19,3543520,7137500,325403.1296,346.9871,130445
2019-08-20,3501930,7054260,321638.04,346.5935,130270
2019-08-21,3514520,7079910,322750.0368,344.5338,129585
2019-08-22,3538700,7128810,325013.7836,345.8169,129755
2019-08-23,3464650,6979690,318304.533,345.2406,129470
2019-08-26,3496170,7044050,321233.1961,346.88,130330
2019-08-27,3483910,7019380,319872.5118,345.3371,129990
2019-08-28,3503240,7058600,321776.2956,345.5638,129720
2019-08-29,3535760,7125300,324865.0158,345.5332,129845
2019-08-30,3540310,7135440,324941.536,344.2556,129555
2019-09-02,3540310,7135440,324941.536,343.0432,128850
2019-09-03,3522860,7100770,323780.0576,343.6909,128970
2019-09-04,3539000,7133890,325219.3605,343.316,128840
2019-09-05,3565550,7189060,327728.274,342.5604,128570
2019-09-06,3550410,7158820,326278.9182,342.1965,128530
2019-09-09,3551240,7161060,326469.1392,342.8588,128745
2019-09-10,3550840,7160480,326398.266,342.6925,128555
2019-09-11,3575040,7209650,328610.9504,341.6877,128470
2019-09-12,3558180,7176770,327080.5285,341.6877,128470
2019-09-13,3544930,7152000,326015.9092,341.6877,128470
2019-09-16,3553480,7169490,326751.651,338.2733,127185
2019-09-17,3569000,7200820,328223.8722,339.4163,127325
2019-09-18,3582220,7227530,329529.326,340.37,127660
2019-09-19,3590620,7244910,330223.8301,340.1752,127875
2019-09-20,3563050,7189640,327537.7915,340.3715,127760
2019-09-23,3577120,7218020,329090.706,340.0872,127820
2019-09-24,3553780,7171500,326986.9728,340.6509,127810
2019-09-25,3578860,7222130,329281.37,341.2415,128125
2019-09-26,3578740,7222330,327860.8452,340.9921,128115
2019-09-27,3560660,7186880,326108.772,340.6966,127990
2019-09-30,3569350,7204780,326869.208,340.457,127845
2019-10-01,3536500,7138800,323935.4028,339.5865,127415
2019-10-02,3483870,7032550,319201.0593,339.5327,127465
2019-10-03,3497790,7062400,320465.3391,339.5327,127465
2019-10-04,3521930,7111150,322567.6322,342.7717,128800
2019-10-07,3517530,7102300,322225.5253,342.2424,128725
2019-10-08,3468550,7003580,317749.7676,341.5526,128170
2019-10-09,3498550,7066370,320566.65,341.5526,128170
2019-10-10,3499170,7067760,320746.654,340.6373,128000
2019-10-11,3504090,7078370,321037.2036,340.0578,127550
2019-10-14,3511210,7092760,321840.6688,340.1131,127560
2019-10-15,3549760,7170660,325283.3696,339.5039,127570
2019-10-16,3547270,7166090,325195.92,339.092,127200
2019-10-17,3534790,7141440,324032.0174,337.7942,126700
2019-10-18,3523870,7119550,322967.8845,337.4921,126630
2019-10-21,3523030,7118080,322926.032,335.6635,125910
2019-10-22,3512170,7096360,321946.0027,336.2396,125780
2019-10-23,3520520,7113480,322744.0656,336.3872,125850
2019-10-24,3535590,7143940,324032.805,336.5347,126050
2019-10-25,3544000,7161070,324834.9408,335.3873,125800
2019-10-28,3550380,7173960,325493.8515,333.177,124775
2019-10-29,3546480,7166170,325197.266,333.4581,124565
2019-10-30,3561640,7197390,326674.2555,334.0124,124790
2019-10-31,3554800,7184030,325981.494,334.4269,125110
2019-11-01,3573620,7222720,327659.864,334.2015,125110
2019-11-04,3576550,7228730,328019.1384,331.8922,124230
2019-11-05,3557520,7190290,326244.6376,332.347,124160
2019-11-06,3575650,7227460,327851.3154,332.6061,124125
2019-11-07,3560480,7200170,326725.9266,332.1243,124325
2019-11-08,3584040,7249140,328847.574,333.0055,124400
2019-11-11,3597630,7276600,330102.3825,333.1151,124700
2019-11-12,3604810,7291500,330896.9171,332.0996,124220
2019-11-13,3622130,7326790,332391.1724,333.5287,124505
2019-11-14,3627240,7339000,333026.5185,333.6135,124725
2019-11-15,3631620,7349160,333350.0983,333.3384,124740
2019-11-18,3641940,7370160,334339.1633,333.7488,124730
2019-11-19,3644150,7375080,334576.9071,335.1036,125200
2019-11-20,3642340,7372850,334487.755,336.5136,125735
2019-11-21,3652590,7394040,335442.8882,336.2193,125905
2019-11-22,3669460,7428300,337004.157,335.8012,125740
2019-11-25,3681620,7453800,338151.0834,335.1753,125345
2019-11-26,3685750,7462350,338469.124,335.8213,125520
2019-11-27,3711570,7515530,341024.3392,336.7079,125935
2019-11-28,3711570,7515530,341024.3392,336.7041,126095
2019-11-29,3708960,7511920,340846.5795,337.4795,126440
2019-12-02,3693730,7481350,339614.786,335.9849,125900
2019-12-03,3682980,7459810,338495.5743,335.1674,125380
2019-12-04,3706550,7508330,340688.3436,337.2292,126035
2019-12-05,3707060,7511430,340855.0896,337.1714,126150
2019-12-06,3737560,7573590,343577.9633,336.4803,125925
2019-12-09,3733640,7566280,343259.0029,337.2432,126010
2019-12-10,3733400,7566040,343291.8328,337.5989,126330
2019-12-11,3744980,7589590,344252.1195,337.6403,126300
2019-12-12,3725030,7550240,342493.3746,337.7429,126310
2019-12-13,3728760,7559100,342940.3624,336.8204,126070
2019-12-16,3730040,7561910,343031.06,338.1534,126355
2019-12-17,3712040,7525470,341331.0188,338.0589,126480
2019-12-18,3724320,7551010,342631.3464,337.907,126525
2019-12-19,3731690,7566440,343206.16,336.8341,126040
2019-12-20,3735200,7573960,343577.628,336.5685,125810
2019-12-23,3752170,7608360,343513.1112,337.2455,126060
2019-12-24,3749440,7603350,343330.112,337.4846,126265
2019-12-25,3749440,7603350,343330.112,337.4846,126265
2019-12-26,3764940,7635490,344745.3735,337.3519,126190
2019-12-27,3758520,7622590,344146.1001,336.4242,123085
2019-12-30,3727550,7560780,341408.4864,336.7303,123030
2019-12-31,3731450,7569180,341640.126,336.746,123030
2020-01-01,3731450,7569180,341640.126,336.746,123030
2020-01-02,3775000,7658450,345791.1908,337.8532,123285
2020-01-03,3769310,7647710,345184.7728,339.5454,124030
2020-01-06,3790710,7691170,347218.5685,339.6122,124360
2020-01-07,3780310,7670840,346281.8034,337.7153,123590
2020-01-08,3776240,7662810,345996.9898,337.5071,123360
2020-01-09,3797740,7708470,348055.1664,335.9844,122800
2020-01-10,3783660,7679910,346761.5398,335.1394,122380
2020-01-13,3800720,7714560,348200.3036,335.1962,122355
2020-01-14,3796140,7706010,347846.25,335.7837,122605
2020-01-15,3809720,7733720,349214.9122,336.2874,122775
2020-01-16,3848030,7811760,352723.4448,336.0918,122715
2020-01-17,3865520,7847450,354159.407,335.3286,122455
2020-01-20,3865520,7847450,354159.407,335.1057,122400
2020-01-21,3879880,7876740,355683.8348,336.7413,123065
2020-01-22,3872160,7861360,354967.307,335.844,122820
2020-01-23,3891310,7900820,356667.3253,336.5011,122910
2020-01-24,3855440,7828190,353350.9376,336.5011,122910
2020-01-27,3818820,7753840,349937.7959,336.5011,122910
2020-01-28,3859610,7836810,353948.127,339.1487,124200
2020-01-29,3861200,7840240,354047.9355,339.898,124195
2020-01-30,3917210,7955140,359182.3046,340.408,124635
2020-01-31,3862210,7844100,354056.2491,340.2956,124535
2020-02-03,3872260,7864640,354983.5824,340.5508,124695
2020-02-04,3904870,7930900,358125.5088,338.6662,123935
2020-02-05,3948410,8019480,362138.634,339.45,124020
2020-02-06,3962510,8049460,363459.0337,339.1558,123880
2020-02-07,3975620,8077680,364777.751,339.5642,124160
2020-02-10,3984760,8097490,365561.3248,339.5486,124150
2020-02-11,3969060,8065890,364169.0448,339.7661,124155
2020-02-12,3988660,8106000,365954.5162,339.3521,124070
2020-02-13,3993290,8118010,366622.6432,339.6552,124160
2020-02-14,4000150,8133270,367191.5576,338.3539,123775
2020-02-17,4000150,8133270,367191.5576,339.4839,123975
2020-02-18,4014390,8162720,368565.1673,340.963,124560
2020-02-19,4036460,8209020,370632.186,340.9937,124700
2020-02-20,4076140,8290120,374235.286,341.6969,125165
2020-02-21,4032840,8202330,370316.5425,343.7549,125725
2020-02-24,3931910,7998090,361075.0864,344.5011,126135
2020-02-25,3803400,7736840,349359.4656,343.9319,126150
2020-02-26,3784330,7698100,347383.3831,344.8667,126290
2020-02-27,3596530,7317590,330088.3521,343.8583,125955
2020-02-28,3561520,7247560,327601.5918,346.8578,126825
2020-03-02,3681080,7491030,338145.944,345.693,126610
2020-03-03,3555330,7235350,326770.6312,345.5801,126715
2020-03-04,3715050,7560780,341201.3876,347.7754,127310
2020-03-05,3600360,7328960,330813.767,346.517,127130
2020-03-06,3534030,7194160,324811.9824,345.9587,126550
2020-03-09,3295840,6710030,302529.4789,348.5942,127800
2020-03-10,3429570,6982460,313907.519,346.0727,127500
2020-03-11,3262210,6642240,298366.1927,345.9751,127100
2020-03-12,2991180,6091720,273091.8488,345.8207,126585
2020-03-13,3286840,6695900,300238.736,339.6614,124630
2020-03-16,2939120,5987810,269223.5975,342.4112,125315
2020-03-17,3139280,6395800,289055.3136,344.678,125915
2020-03-18,3039860,6193240,279064.3415,342.3487,125380
2020-03-19,3028480,6170530,276956.363,337.8572,123590
2020-03-20,2880970,5870990,263408.1408,338.8961,124000
2020-03-23,2819300,5745330,257396.5416,336.3319,122900
2020-03-24,3030500,6176340,277067.3875,336.9695,123030
2020-03-25,3034100,6183680,277750.0044,339.5627,123455
2020-03-26,3203320,6528860,292602.7104,342.3922,125145
2020-03-27,3092740,6303500,283369.6626,341.7548,125120
2020-03-30,3218410,6560680,294547.4631,340.9526,124755
2020-03-31,3148880,6419620,288524.9106,341.4845,124740
2020-04-01,3056530,6231380,279795.0415,341.3454,124785
2020-04-02,3105940,6333160,284474.476,342.2561,125045
2020-04-03,3084580,6290460,282621.6692,341.4313,124715
2020-04-06,3262870,6654140,298312.0735,341.5268,124820
2020-04-07,3221770,6570380,295184.3436,340.8886,124495
2020-04-08,3346200,6825760,306550.9433,342.5361,125160
2020-04-09,3375040,6885450,309301.8959,344.4322,126035
2020-04-10,3375040,6885450,309301.8959,344.3548,126080
2020-04-13,3362060,6859130,308238.5698,343.8325,125855
2020-04-14,3453470,7046450,316605.5464,344.1408,125830
2020-04-15,3406780,6951630,312408.6552,344.1408,125830
2020-04-16,3443030,7025640,315493.4205,345.215,126425
2020-04-17,3496790,7135630,320671.0206,344.4173,126125
2020-04-20,3437850,7015340,315221.5878,344.6168,126165
2020-04-21,3375680,6888690,309559.3725,344.2525,125975
2020-04-22,3458300,7057460,316845.6027,342.1938,125120
2020-04-23,3448260,7037570,316035.0858,342.0381,125040
2020-04-24,3501440,7146280,321096.0048,342.4281,124995
2020-04-27,3522860,7190100,322976.654,341.3036,124795
2020-04-28,3493820,7130890,320514.2556,341.9406,124965
2020-04-29,3564860,7276120,326772.793,342.9332,125395
2020-04-30,3537580,7220710,324433.015,342.9332,125395
2020-05-01,3465300,7073960,318066.4476,342.9332,125395
2020-05-04,3484030,7112250,319437.7776,343.6153,125545
2020-05-05,3499070,7142930,320869.344,343.6153,125545
2020-05-06,3496090,7137420,320677.5726,343.2026,125550
2020-05-07,3513760,7176000,322400.238,344.3481,125745
2020-05-08,3571570,7295470,327656.259,345.5263,126255
2020-05-11,3585390,7323750,328914.711,344.4891,126155
2020-05-12,3508660,7168230,322013.4568,345.5692,126445
2020-05-13,3459860,7069030,317448.106,346.5108,126835
2020-05-14,3509860,7172700,322205.637,346.8154,126975
2020-05-15,3527590,7209700,324020.5632,346.8975,126950
2020-05-18,3621910,7403310,332382.0312,346.4822,126845
2020-05-19,3576070,7310300,328520.794,346.5643,126910
2020-05-20,3646610,7455870,334889.235,347.3577,127095
2020-05-21,3635010,7432650,334022.9602,347.8205,127410
2020-05-22,3672590,7510780,337441.6075,347.9399,127310
2020-05-25,3672590,7510780,337441.6075,348.6827,127705
2020-05-26,3686400,7539140,338898.7872,348.0392,127535
2020-05-27,3759250,7688270,345511.3385,348.194,127395
2020-05-28,3740600,7651030,343844.455,347.7791,127450
2020-05-29,3766760,7705730,346137.4725,347.4531,127130
2020-06-01,3740980,7653370,343977.5225,346.576,126990
2020-06-02,3752130,7676420,345006.712,347.7123,127000
2020-06-03,3798000,7771050,349070.8538,346.2036,126675
2020-06-04,3790590,7757590,348678.3168,345.9274,126555
2020-06-05,3835850,7850300,352619.7378,345.15,126340
2020-06-08,3871170,7922740,355896.7354,345.5163,126330
2020-06-09,3843200,7866030,353573.3486,347.2155,126870
2020-06-10,3793520,7764390,348679.6308,347.1187,126890
2020-06-11,3609850,7389350,332258.2208,347.2259,127045
2020-06-12,3663470,7501360,336858.0005,347.2146,127040
2020-06-15,3711680,7600330,341563.592,346.1789,126720
2020-06-16,3788090,7756930,348800.0788,346.5565,126910
2020-06-17,3782700,7745900,347958.816,346.7208,126800
2020-06-18,3776700,7733880,347515.0514,347.4908,127215
2020-06-19,3750710,7682100,345038.8263,347.0572,127185
2020-06-22,3770960,7723570,346948.5642,347.1207,127090
2020-06-23,3778400,7738840,347711.1456,347.585,127090
2020-06-24,3676290,7529740,338410.9159,347.9932,127335
2020-06-25,3709420,7597990,341332.0664,348.6655,127475
2020-06-26,3621540,7418080,333515.7405,349.0357,127745
2020-06-29,3665570,7509180,335793.835,348.2318,127355
2020-06-30,3723230,7627910,340379.5899,347.5522,127320
2020-07-01,3742930,7668490,342800.7125,347.1672,126910
2020-07-02,3752320,7689420,343833.5642,347.8462,127270
2020-07-03,3752320,7689420,343833.5642,347.6738,127220
2020-07-06,3791210,7769150,347272.2106,347.01,126970
2020-07-07,3759350,7703900,344510.2128,347.61,127185
2020-07-08,3785860,7758340,346800.834,347.9475,127275
2020-07-09,3774900,7738060,345986.64,347.3913,127170
2020-07-10,3827110,7845130,350623.962,347.4293,127155
2020-07-13,3786140,7761150,346980.4336,346.8908,126975
2020-07-14,3854960,7903260,353279.8983,347.1584,126950
2020-07-15,3880260,7955280,355524.638,347.2248,126975
2020-07-16,3870710,7935960,354826.4398,348.3845,127325
2020-07-17,3883670,7962930,355942.687,348.9745,127695
2020-07-20,3910660,8018280,358386.826,349.4638,127890
2020-07-21,3889870,7975750,356623.946,348.9779,127740
2020-07-22,3919890,8037510,359356.8582,349.3612,127850
2020-07-23,3885670,7967950,356352.0986,350.01,128165
2020-07-24,3870010,7936000,354815.87,350.4851,128290
2020-07-27,3872330,7940780,354991.9986,350.7602,128295
2020-07-28,3856300,7908020,353621.8147,349.9466,128110
2020-07-29,3885040,7966960,356140.01,350.5046,128315
2020-07-30,3880790,7959530,355786.8028,351.3545,128550
2020-07-31,3909180,8018630,358637.506,350.8855,128505
2020-08-03,3935150,8072130,360702.8958,350.7252,128315
2020-08-04,3950850,8104330,362356.2762,350.6526,128350
2020-08-05,3943310,8088870,361593.5955,351.0292,128545
2020-08-06,3967820,8140050,363945.984,350.7384,128360
2020-08-07,3986950,8181010,365660.0448,350.2477,128250
2020-08-10,3985890,8178930,365725.1574,349.426,127900
2020-08-11,3947660,8100520,362178.3945,349.9096,127980
2020-08-12,4000480,8210110,366916.838,349.0473,127790
2020-08-13,3996500,8204000,366676.497,349.6647,127825
2020-08-14,4001850,8215590,367230.5199,348.5761,127535
2020-08-17,4005160,8222580,367724.5726,348.5761,127535
2020-08-18,4013670,8241340,368428.998,349.807,127925
2020-08-19,3982960,8179660,365670.0696,349.8346,128085
2020-08-20,4018430,8252770,368927.799,349.153,127725
2020-08-21,4052570,8323390,372110.6549,348.2358,127435
2020-08-24,4081680,8384150,374827.205,349.0201,127640
2020-08-25,4093260,8408030,375851.13,348.8646,127590
2020-08-26,4122850,8468880,378575.6588,348.401,127440
2020-08-27,4139260,8503130,380207.9523,347.926,127205
2020-08-28,4146570,8519010,380790.9645,346.3815,126495
2020-08-31,4158190,8543870,381355.709,345.307,126305
